year,month,dayofyear,hour,sin,sout,lin,lout,t,rh,vp,p,u,wdir,zu,zt,zq
2005,9,265,15,1112.5,475.2,150.88,302.49,-4.7925,29.883,1.2189,501.85,5.2685,81.53,1.85,1.75,1.75
2005,9,265,16,873,408.5,147.26,300.02,-4.4475,26.786,1.1267,501.8,3.709,108.09,1.85,1.75,1.75
2005,9,265,17,575.2,313.85,139.51,293.76,-5.155,26.408,1.0472,501.85,3.4165,113.66,1.85,1.75,1.75
2005,9,265,18,255.75,181.85,132.26,281.82,-6.3955,22.081,0.78532,501.85,6.3395,63.326,1.85,1.75,1.75
2005,9,265,19,59.218,25.003,134.36,273.17,-7.675,22.741,0.72412,501.95,8.895,56.107,1.85,1.75,1.75
2005,9,265,20,0,0,136.64,269.88,-7.9,20.131,0.62838,502.35,7.147,49.536,1.85,1.75,1.75
2005,9,265,21,0,0,137.08,268.14,-8.31,24.928,0.75014,502.6,7.125,53.883,1.85,1.75,1.75
2005,9,265,22,0,0,136.68,266.3,-8.425,25.666,0.76482,502.85,6.697,56.552,1.85,1.75,1.75
2005,9,265,23,0,0,134.97,264.79,-8.265,20.528,0.6195,502.95,6.997,51.447,1.85,1.75,1.75
2005,9,265,0,0,0,132.91,263.04,-8.27,19.867,0.60031,502.7,7.22,53.965,1.85,1.75,1.75
2005,9,266,1,0,0,132.93,263.15,-7.735,21.425,0.67829,502.15,8.53,54.732,1.85,1.75,1.75
2005,9,266,2,0,0,132.36,262.57,-7.62,22.357,0.71498,501.7,8.895,53.545,1.85,1.75,1.75
2005,9,266,3,0,0,131.88,262.36,-7.22,19.988,0.66183,501.55,8.48,50.615,1.85,1.75,1.75
2005,9,266,4,0,0,130.18,261.97,-6.993,19.647,0.66361,501.5,8.07,56.527,1.85,1.75,1.75
2005,9,266,5,0,0,129.54,261.31,-7.185,19.677,0.65371,501.45,8.22,55.271,1.85,1.75,1.75
2005,9,266,6,0,0,129.65,260.57,-7.29,19.743,0.64987,501.6,7.795,56.01,1.85,1.75,1.75
2005,9,266,7,41.187,15.781,129.08,259.3,-7.335,20.808,0.68239,501.9,7.815,53.229,1.85,1.75,1.75
2005,9,266,8,170.9,95.71,129.18,259.16,-6.531,20.754,0.72985,502.35,7.37,55.391,1.85,1.75,1.75
2005,9,266,9,326.6,212.4,136.6,269.42,-5.97,20.199,0.74552,502.6,7.62,52.825,1.85,1.75,1.75
2005,9,266,10,898.5,313.3,142.82,277.82,-5.651,22.515,0.85447,502.85,7.93,55.45,1.85,1.75,1.75
2005,9,266,11,1129,387.3,153.22,293.66,-5.1735,32.89,1.3011,503.25,3.9175,102.28,1.85,1.75,1.75
2005,9,266,12,1250,435.6,162.14,307.77,-5.047,42.915,1.7148,503.15,2.809,108.37,1.85,1.75,1.75
2005,9,266,13,1294,463.3,164.74,311.24,-4.875,52.439,2.1263,502.85,3.133,101.89,1.85,1.75,1.75
2005,9,266,14,1240.5,471.3,161.97,310.55,-4.6975,50.872,2.0941,502.5,2.681,118.68,1.85,1.75,1.75
2005,9,266,15,1093.5,446.6,162.44,309.57,-4.5365,56.891,2.3743,502.05,2.731,107.21,1.85,1.75,1.75
2005,9,266,16,865,385.45,152.31,307.06,-4.827,50.875,2.0708,502,2.391,102.91,1.85,1.75,1.75
2005,9,266,17,573.85,304.3,139.66,300.9,-5.011,37.799,1.5145,502,2.1945,92.734,1.85,1.75,1.75
2005,9,266,18,251.15,182.65,130.41,290.88,-6.479,38.547,1.367,502,3.5375,74.121,1.85,1.75,1.75
2005,9,266,19,71.05,29.066,128.95,281.66,-8.105,37.689,1.1542,501.9,5.422,53.319,1.85,1.75,1.75
2005,9,266,20,0,0,129.43,276.47,-8.855,41.291,1.185,502.05,6.424,59.9,1.85,1.75,1.75
2005,9,266,21,0,0,130.13,272.78,-9.025,39.017,1.1029,502.2,5.94,61.115,1.85,1.75,1.75
2005,9,266,22,0,0,130.17,269.56,-9.055,36.358,1.0248,502.45,5.8025,56.51,1.85,1.75,1.75
2005,9,266,23,0,0,129.76,267.35,-9.16,44.364,1.2388,502.5,6.185,58.025,1.85,1.75,1.75
2005,9,266,0,0,0,129.82,266.27,-9.3,53.352,1.472,502.15,7.76,61.25,1.85,1.75,1.75
2005,9,267,1,0,0,128.23,264.61,-9.555,56.151,1.5139,501.85,7.2705,55.656,1.85,1.75,1.75
2005,9,267,2,0,0,129.09,264.2,-9.87,71.162,1.8666,501.4,6.9005,59.951,1.85,1.75,1.75
2005,9,267,3,0,0,129.68,263.03,-9.905,63.615,1.6636,501.2,6.6985,61.437,1.85,1.75,1.75
2005,9,267,4,0,0,128.6,261.77,-9.595,53.304,1.4316,501.3,6.2565,67.413,1.85,1.75,1.75
2005,9,267,5,0,0,126.97,260.39,-8.665,29.21,0.85193,501.4,6.2915,73.065,1.85,1.75,1.75
2005,9,267,6,0,0,125.79,259.12,-8.345,22.8,0.6842,501.65,5.26,82.401,1.85,1.75,1.75
2005,9,267,7,43.725,16.812,124.44,257.32,-7.92,18.926,0.58917,501.8,4.9265,86.272,1.85,1.75,1.75
2005,9,267,8,330.95,96.08,123.88,258.07,-6.464,18.014,0.63745,502.25,4.5035,86.74,1.85,1.75,1.75
2005,9,267,9,492.65,215,130.04,270.43,-5.8435,27.717,1.0347,502.55,4.7085,68.701,1.85,1.75,1.75
2005,9,267,10,912.5,315.4,139.15,283.07,-5.511,43.041,1.6507,502.9,4.907,82.757,1.85,1.75,1.75
2005,9,267,11,1134.5,390.85,149.88,297.1,-6.082,59.727,2.1818,502.9,4.05,104.16,1.85,1.75,1.75
2005,9,267,12,1273.5,456.55,164.6,308.54,-5.875,76.942,2.8623,502.7,3.7455,106.46,1.85,1.75,1.75
2005,9,267,13,1174.5,473.05,223.7,312.59,-5.5085,90.659,3.4817,502.4,2.8195,136.07,1.85,1.75,1.75
2005,9,267,14,393.2,187.15,283.65,305.21,-6.4675,100,3.5357,502,3.1245,184.13,1.85,1.75,1.75
2005,9,267,15,895.5,379.85,226.43,309.26,-6.9085,100,3.4031,501.6,2.168,143.55,1.85,1.75,1.75
2005,9,267,16,859,384.65,159.16,307.13,-5.888,79.292,2.943,501.45,2.5655,131.03,1.85,1.75,1.75
2005,9,267,17,575.9,303.8,140.27,303.11,-4.917,35.043,1.4183,501.45,2.37,120.67,1.85,1.75,1.75
2005,9,267,18,252.7,194.7,128.74,296.34,-5.5585,24.712,0.94837,501.75,2.4715,122.22,1.85,1.75,1.75
2005,9,267,19,84.603,34.946,125.68,288.65,-7.1135,21.352,0.7134,502.05,3.1945,112.5,1.85,1.75,1.75
2005,9,267,20,0,0,126.16,283.18,-7.58,20.564,0.66002,502.2,3.9555,117.16,1.85,1.75,1.75
2005,9,267,21,0,0,126.1,279.67,-7.002,17.1,0.57696,502.4,4.1375,89.361,1.85,1.75,1.75
2005,9,267,22,0,0,126.89,274.18,-6.728,14.488,0.50088,502.35,6.009,73.178,1.85,1.75,1.75
2005,9,267,23,0,0,125.89,270.83,-6.4455,13.84,0.48978,502.45,5.9965,76.686,1.85,1.75,1.75
2005,9,267,0,0,0,125.87,268.61,-5.7945,10.639,0.39863,502.05,8.505,72.328,1.85,1.75,1.75
2005,9,268,1,0,0,125.77,265.8,-6.6395,13.977,0.48622,501.6,8.235,70.757,1.85,1.75,1.75
2005,9,268,2,0,0,125.72,263.81,-7.205,15.726,0.52154,500.95,8.38,67.091,1.85,1.75,1.75
2005,9,268,3,0,0,126.66,262.51,-7.28,14.912,0.49133,500.65,9,71.243,1.85,1.75,1.75
2005,9,268,4,0,0,128.11,261.26,-7.55,14.658,0.47169,500.5,8.71,67.825,1.85,1.75,1.75
2005,9,268,5,0,0,129.51,260.17,-7.815,14.177,0.44583,500.55,8.95,69.616,1.85,1.75,1.75
2005,9,268,6,0,0,129.91,259.01,-8.21,14.495,0.44003,500.8,7.429,62.764,1.85,1.75,1.75
2005,9,268,7,45.118,16.849,128.64,258.64,-7.61,24.43,0.77662,501,6.132,54.384,1.85,1.75,1.75
2005,9,268,8,142.25,97.65,128.64,259.14,-7.79,39.389,1.2415,501.4,5.9795,52.539,1.85,1.75,1.75
2005,9,268,9,400.4,212.15,134.51,269.43,-7.285,39.576,1.3031,501.75,7.815,64.852,1.85,1.75,1.75
2005,9,268,10,919.5,312.45,141.33,277.54,-7.035,43.042,1.4487,501.9,9.45,62.574,1.85,1.75,1.75
2005,9,268,11,1154.5,390.4,147.19,286.99,-6.235,41.064,1.481,501.85,8.445,61.755,1.85,1.75,1.75
2005,9,268,12,1287.5,442.55,150.32,293.83,-6.0055,40.955,1.507,501.4,8.745,60.61,1.85,1.75,1.75
2005,9,268,13,1329,470.55,150.55,298.09,-6.1315,41.142,1.4979,500.95,9.155,69.558,1.85,1.75,1.75
2005,9,268,14,1277,476.1,147.86,297.09,-6.1905,38.413,1.3911,500.5,10.35,63.33,1.85,1.75,1.75
2005,9,268,15,1135,448.3,143.62,293.24,-6.636,40.308,1.4045,500.2,10.68,61.901,1.85,1.75,1.75
2005,9,268,16,904,389.15,139.17,289.48,-6.769,38.789,1.3359,500.1,9.555,64.535,1.85,1.75,1.75
2005,9,268,17,607.4,305.75,133.35,282.09,-7.32,42.907,1.4081,499.95,10.875,64.757,1.85,1.75,1.75
2005,9,268,18,276.9,197.4,127.92,274.81,-8.285,47.837,1.4433,500,11.42,55.56,1.85,1.75,1.75
2005,9,268,19,85.734,34.241,128.69,270.45,-9.105,50.212,1.4099,500.15,12.39,52.436,1.85,1.75,1.75
2005,9,268,20,0,0,129.97,267.91,-9.48,53.935,1.4645,500.4,12.83,49.343,1.85,1.75,1.75
2005,9,268,21,0,0,130.69,266.18,-9.83,60.186,1.5835,500.35,13.905,52.23,1.85,1.75,1.75
2005,9,268,22,0,0,128.73,264.74,-10.27,67.421,1.7068,500.6,13.58,50.272,1.85,1.75,1.75
2005,9,268,23,0,0,128.05,264.61,-10.135,68.343,1.7509,500.85,13.09,52.789,1.85,1.75,1.75
2005,9,268,0,0,0,127.52,263.37,-9.91,57.871,1.5128,500.85,12.49,58.709,1.85,1.75,1.75
2005,9,269,1,0,0,126.99,262.31,-10.135,60.115,1.5395,500.25,13.255,56.256,1.85,1.75,1.75
2005,9,269,2,0,0,126.07,261.01,-10.315,58.382,1.4716,499.75,12.765,57.853,1.85,1.75,1.75
2005,9,269,3,0,0,125.64,260.2,-10.71,64.099,1.5602,499.65,11.77,58.878,1.85,1.75,1.75
2005,9,269,4,0,0,125.28,259.17,-10.735,59.097,1.4352,499.5,12.05,55.841,1.85,1.75,1.75
2005,9,269,5,0,0,125.02,258.06,-10.805,55.621,1.3424,499.7,12.295,54.195,1.85,1.75,1.75
2005,9,269,6,0,0,126.42,257.83,-10.88,55.99,1.3422,499.95,11.985,53.948,1.85,1.75,1.75
2005,9,269,7,47.832,17.326,126.38,256.57,-10.505,52.112,1.2912,500.4,11.595,62.381,1.85,1.75,1.75
2005,9,269,8,176.95,99.45,125.8,256.38,-9.95,50.704,1.3205,500.75,11.225,52.406,1.85,1.75,1.75
2005,9,269,9,384.95,210.25,131.53,265.11,-9.46,48.785,1.327,501.2,11.255,56.646,1.85,1.75,1.75
2005,9,269,10,928.5,302.7,136.37,271.63,-9.07,46.039,1.2965,501.55,11.565,56.122,1.85,1.75,1.75
2005,9,269,11,1164,385.45,139.91,278.62,-8.55,47.196,1.3914,501.45,11.275,59.995,1.85,1.75,1.75
2005,9,269,12,1295.5,441.05,144.26,286.67,-8.275,52.455,1.5845,501.35,10.23,64.99,1.85,1.75,1.75
2005,9,269,13,1335,475.85,147.35,295.6,-7.48,53.91,1.7466,501.25,8.265,62.965,1.85,1.75,1.75
2005,9,269,14,1266.5,471.8,152.92,301.71,-6.9375,67.86,2.3043,501.1,6.292,78.22,1.85,1.75,1.75
2005,9,269,15,1101.5,436.05,147.55,299.81,-7.2255,69.905,2.3131,500.8,6.3275,72.9,1.85,1.75,1.75
2005,9,269,16,884.5,381.6,137.91,292.39,-7.725,54.412,1.7243,500.7,7.265,59.874,1.85,1.75,1.75
2005,9,269,17,568.95,275.7,136.57,284.83,-8.24,41.523,1.259,500.7,7.735,57.263,1.85,1.75,1.75
2005,9,269,18,178.95,101.11,133.01,276.39,-9.095,36.48,1.0261,500.65,8.39,63.118,1.85,1.75,1.75
2005,9,269,19,8.041,6.9885,157.05,271.76,-9.455,31.053,0.8453,500.7,9.135,54.841,1.85,1.75,1.75
2005,9,269,20,0,0,153.19,266.99,-10.3,33.828,0.85406,500.95,9.735,44.321,1.85,1.75,1.75
2005,9,269,21,0,0,130.12,263.45,-10.27,32.479,0.82213,501.3,9.665,54.186,1.85,1.75,1.75
2005,9,269,22,0,0,125.32,261.81,-10.15,30.52,0.78095,501.7,9.07,56.467,1.85,1.75,1.75
2005,9,269,23,0,0,125.8,260.27,-10.405,29.741,0.74378,501.9,8.345,54.707,1.85,1.75,1.75
2005,9,269,0,0,0,130.19,260.89,-8.945,20.013,0.56858,501.95,6.767,66.715,1.85,1.75,1.75
2005,9,270,1,0,0,125.95,259.32,-9.255,20.254,0.56025,501.55,6.6485,56.05,1.85,1.75,1.75
2005,9,270,2,0,0,121.54,256.93,-10.305,23.955,0.60459,501,6.707,57.603,1.85,1.75,1.75
2005,9,270,3,0,0,123.65,255.51,-10.87,26.37,0.63271,500.6,7.155,50.137,1.85,1.75,1.75
2005,9,270,4,0,0,125.65,254.73,-10.925,26.48,0.63183,500.65,7.044,58.999,1.85,1.75,1.75
2005,9,270,5,0,0,122.76,254.36,-11.73,56.326,1.2507,500.75,6.8915,57.235,1.85,1.75,1.75
2005,9,270,6,0,0,122.02,255,-11.355,55.394,1.2721,501.15,6.4935,49.228,1.85,1.75,1.75
2005,9,270,7,48.293,18.035,122.67,254.14,-10.45,37.459,0.92654,501.4,7.7385,54.594,1.85,1.75,1.75
2005,9,270,8,167,100.35,125.59,255.59,-8.41,24.02,0.71734,501.75,9.43,51.134,1.85,1.75,1.75
2005,9,270,9,407.65,201.25,130.99,265.94,-7.39,22.497,0.73389,502.3,8.75,58.2,1.85,1.75,1.75
2005,9,270,10,928.5,290.6,135.45,274.12,-6.9055,23.721,0.80705,502.55,9.13,59.606,1.85,1.75,1.75
2005,9,270,11,1158,364.3,139.07,282.42,-6.678,25.517,0.88566,502.75,8.59,64.395,1.85,1.75,1.75
2005,9,270,12,1284.5,433.4,145.82,293.55,-6.286,30.981,1.1138,502.65,6.264,79.182,1.85,1.75,1.75
2005,9,270,13,1287,463.55,185.07,308.91,-5.8945,60.374,2.2336,502.55,3.05,129.15,1.85,1.75,1.75
2005,9,270,14,1153,432.05,185.99,307.99,-6.6945,65.504,2.2728,502.15,3.094,138.49,1.85,1.75,1.75
2005,9,270,15,945.5,379.75,179.33,304.87,-6.48,51.017,1.8014,501.85,4.0075,110.76,1.85,1.75,1.75
2005,9,270,16,685.7,294.95,164.54,299.25,-6.042,32.408,1.1877,501.6,3.405,104.72,1.85,1.75,1.75
2005,9,270,17,506.55,244.65,148.44,293.76,-6.2655,28.52,1.025,501.6,2.7505,176.02,1.85,1.75,1.75
2005,9,270,18,188.3,118.4,132.56,283.01,-7.825,27.184,0.85313,501.55,3.6535,115.72,1.85,1.75,1.75
2005,9,270,19,38.816,14.851,125.41,274.44,-9.465,30.691,0.83469,501.7,4.712,77.556,1.85,1.75,1.75
2005,9,270,20,0,0,120.89,269.12,-8.845,20.315,0.58266,501.9,6.14,49.235,1.85,1.75,1.75
2005,9,270,21,0,0,119.64,266.17,-8.54,16.526,0.48762,502.2,6.2235,79.253,1.85,1.75,1.75
2005,9,270,22,0,0,124.47,263.95,-8.63,16.79,0.49128,502.4,8.6,51.539,1.85,1.75,1.75
2005,9,270,23,0,0,124.68,262.39,-8.475,14.887,0.44171,502.55,7.97,56.827,1.85,1.75,1.75
2005,9,270,0,0,0,120.9,260.77,-8.555,14.97,0.44111,502.5,7.3,55.323,1.85,1.75,1.75
2005,9,271,1,0,0,120.48,259.6,-8.65,14.903,0.43507,502.05,6.7925,64.063,1.85,1.75,1.75
2005,9,271,2,0,0,121.4,258.29,-8.86,14.952,0.42885,501.7,7.19,64.25,1.85,1.75,1.75
2005,9,271,3,0,0,123.41,257.61,-8.81,14.429,0.41574,501.55,7.0645,69.964,1.85,1.75,1.75
2005,9,271,4,0,0,121.83,256.78,-8.605,13.418,0.39365,501.25,7.475,67.01,1.85,1.75,1.75
2005,9,271,5,0,0,120.89,255.78,-9.125,15.817,0.44293,501.05,8.34,67.88,1.85,1.75,1.75
2005,9,271,6,0,0,122.98,255.06,-9.445,17.517,0.477,501.4,7.395,65.221,1.85,1.75,1.75
2005,9,271,7,46.889,18.486,121.74,253.42,-9.345,17.695,0.48641,501.85,7.48,74.061,1.85,1.75,1.75
2005,9,271,8,246.7,99.75,121.04,254.7,-8.945,27.639,0.77768,502.45,5.221,63.786,1.85,1.75,1.75
2005,9,271,9,638.55,206.05,124.31,266.38,-6.1165,16.436,0.59936,503.1,3.9185,80.206,1.85,1.75,1.75
2005,9,271,10,939,312.15,133.73,278.52,-5.521,23.155,0.88841,503.35,4.891,80.816,1.85,1.75,1.75
2005,9,271,11,1178.5,419.6,179.65,298.07,-5.988,68.738,2.5267,503.5,4.0185,117.93,1.85,1.75,1.75
2005,9,271,12,937,367.7,248.29,308.26,-6.362,96.141,3.4299,503.35,3.2835,129.25,1.85,1.75,1.75
2005,9,271,13,1048,412.65,266.73,311.02,-6.321,98.87,3.54,503.05,2.992,108.07,1.85,1.75,1.75
2005,9,271,14,944,382.25,265.24,310.32,-6.2265,98.466,3.5545,502.7,2.7405,112.5,1.85,1.75,1.75
2005,9,271,15,1008.5,419.85,232.66,308.82,-6.43,97.37,3.4535,502.35,3.5735,89.994,1.85,1.75,1.75
2005,9,271,16,488.75,218.25,228.49,304.71,-6.585,96.387,3.3723,502.2,2.5705,114.79,1.85,1.75,1.75
2005,9,271,17,334.25,161.75,201.74,303.04,-7.306,92.73,3.0417,502.25,2.052,119.39,1.85,1.75,1.75
2005,9,271,18,207.3,153.3,149.33,293.58,-7.5345,76.031,2.4491,502.3,4.1105,87.398,1.85,1.75,1.75
2005,9,271,19,55.991,22.274,159.65,291.37,-8.12,89.331,2.7342,502.55,2.991,96.188,1.85,1.75,1.75
2005,9,271,20,0,0,151.36,286.55,-8.125,69.291,2.1204,502.75,2.586,85.354,1.85,1.75,1.75
2005,9,271,21,0,0,181.73,285.1,-8.74,85.469,2.4781,502.9,2.7975,67.27,1.85,1.75,1.75
2005,9,271,22,0,0,203.88,285.01,-8.3,86.243,2.5978,503.15,4.802,66.07,1.85,1.75,1.75
2005,9,271,23,0,0,153.88,277.19,-8.225,60.624,1.8293,503.3,5.5115,62.521,1.85,1.75,1.75
2005,9,271,0,0,0,141.03,271.2,-8.185,31.366,0.95583,502.95,5.9105,73.348,1.85,1.75,1.75
2005,9,272,1,0,0,136.48,266.69,-8.2,18.283,0.55584,502.25,7.365,72.513,1.85,1.75,1.75
2005,9,272,2,0,0,135.74,264.65,-8.2,18.331,0.5572,501.65,7.57,71.022,1.85,1.75,1.75
2005,9,272,3,0,0,134.19,262.67,-8.62,24.537,0.71835,501.3,7.011,72.624,1.85,1.75,1.75
2005,9,272,4,0,0,134.84,261.52,-8.62,21.944,0.64265,501,6.95,78.903,1.85,1.75,1.75
2005,9,272,5,0,0,137.34,260.23,-8.8,19.714,0.56875,501.05,7.49,72.845,1.85,1.75,1.75
2005,9,272,6,0,0,138.94,259.06,-9.345,23.909,0.65704,501.4,6.645,76.2,1.85,1.75,1.75
2005,9,272,7,52.756,18.671,138.91,257.59,-9.115,25.534,0.71654,501.7,6.309,68.595,1.85,1.75,1.75
2005,9,272,8,230.35,102,138.64,259.01,-8.02,29.185,0.90138,502.15,6.138,61.948,1.85,1.75,1.75
2005,9,272,9,474.25,214.3,144.14,270.74,-7.0385,32.276,1.0863,502.5,5.8715,61.127,1.85,1.75,1.75
2005,9,272,10,923,316.95,154.08,282.55,-6.059,40.174,1.4747,502.75,4.7555,61.396,1.85,1.75,1.75
2005,9,272,11,1137.5,391.9,171.98,298.4,-5.4595,61.556,2.3712,502.95,3.384,111.42,1.85,1.75,1.75
2005,9,272,12,768.95,314,281.87,308.57,-5.909,100,3.7106,502.9,2.635,168.67,1.85,1.75,1.75
2005,9,272,13,431.85,203.55,289.5,305.61,-6.0015,100,3.6822,502.45,2.101,160.33,1.85,1.75,1.75
2005,9,272,14,321.05,207.85,288.89,302.21,-5.927,100,3.7047,501.85,1.896,165.17,1.85,1.75,1.75
2005,9,272,15,528.8,381.05,287.94,301.4,-6.6935,100,3.4743,501.4,2.2235,98.781,1.85,1.75,1.75
2005,9,272,16,739,500.75,213.49,304.57,-6.5125,94.034,3.3117,501.35,2.1905,90.527,1.85,1.75,1.75
2005,9,272,17,404.65,281.15,216.73,301.59,-5.871,84.492,3.1434,501.25,1.678,256.24,1.85,1.75,1.75
2005,9,272,18,386.29,196.85,162.5,289.36,-6.2305,77.712,2.805,501.45,1.7065,202.93,1.85,1.75,1.75
2005,9,272,19,66.21,33.74,153.13,278.04,-7.6075,69.514,2.2278,501.65,2.585,80.03,1.85,1.75,1.75
2005,9,272,20,0,0,153.86,273.09,-7.75,53.712,1.6981,501.8,3.0355,175.26,1.85,1.75,1.75
2005,9,272,21,0,0,149.87,271.13,-7.09,52.242,1.7494,502.05,2.945,65.347,1.85,1.75,1.75
2005,9,272,22,0,0,145.47,269.94,-6.591,52.099,1.823,502.25,3.3065,87.903,1.85,1.75,1.75
2005,9,272,23,0,0,145.25,267.5,-6.2705,34.584,1.2414,502.4,2.9285,40.409,1.85,1.75,1.75
2005,9,272,0,0,0,142.62,264.44,-6.2045,23.42,0.84729,502.05,2.3375,59.019,1.85,1.75,1.75
2005,9,273,1,0,0,141.79,262.68,-6.4745,22.482,0.79435,501.55,2.088,101.52,1.85,1.75,1.75
2005,9,273,2,0,0,141.44,260.98,-6.294,28.221,1.0124,501.1,1.864,46.977,1.85,1.75,1.75
2005,9,273,3,0,0,140.05,259.51,-6.284,32.406,1.1645,500.85,1.8535,325.52,1.85,1.75,1.75
2005,9,273,4,0,0,136.62,258.71,-6.6215,42.172,1.4722,500.7,2.478,327.64,1.85,1.75,1.75
2005,9,273,5,0,0,132.75,257.97,-7.085,41.951,1.4059,500.75,2.323,221.09,1.85,1.75,1.75
2005,9,273,6,0,0,133.82,255.75,-7.06,41.561,1.3958,501,1.793,314.37,1.85,1.75,1.75
2005,9,273,7,44.418,22.44,133.75,255.51,-7.195,40.342,1.3377,501.3,3.2135,325.44,1.85,1.75,1.75
2005,9,273,8,161.7,135.4,135.32,261.14,-6.4085,34.754,1.2348,501.75,2.602,319.14,1.85,1.75,1.75
2005,9,273,9,604.05,287.7,146.28,272.64,-4.763,27.376,1.117,502.15,1.6265,182.81,1.85,1.75,1.75
2005,9,273,10,908.5,416.4,157.61,286.77,-4.557,45.838,1.8995,502.3,1.3585,175.52,1.85,1.75,1.75
2005,9,273,11,1135,531.9,160.21,297.03,-5.0015,64.21,2.576,501.9,2.9465,103.26,1.85,1.75,1.75
2005,9,273,12,1193,592.2,215.82,308.07,-6.566,95.704,3.3519,501.75,3.204,147.43,1.85,1.75,1.75
2005,9,273,13,1243,610.35,195.13,312.43,-5.503,86.148,3.3036,501.3,3.1015,136.22,1.85,1.75,1.75
2005,9,273,14,471.65,303.7,290.7,306.82,-5.9455,100,3.6988,501,1.9935,180.93,1.85,1.75,1.75
2005,9,273,15,714.15,498.75,252.27,308.56,-5.595,99.29,3.7849,500.75,1.5865,192.42,1.85,1.75,1.75
2005,9,273,16,850.5,599.8,145.99,300.39,-5.168,67.609,2.6715,500.6,2.4685,145.02,1.85,1.75,1.75
2005,9,273,17,468.65,385.1,167.49,295.62,-5.4445,86.302,3.3345,500.75,1.6375,234.35,1.85,1.75,1.75
2005,9,273,18,454.01,264.8,125.87,280.32,-5.914,48.797,1.8297,500.95,1.5935,211.79,1.85,1.75,1.75
2005,9,273,19,64.617,37.688,121.8,268.15,-8.375,49.468,1.4997,501.05,2.564,169.47,1.85,1.75,1.75
2005,9,273,20,0,0,121.91,262.89,-9.3,37.568,1.0362,501.3,4.0235,84.941,1.85,1.75,1.75
2005,9,273,21,0,0,120.77,260.11,-9.435,40.192,1.0955,501.6,2.684,200.43,1.85,1.75,1.75
2005,9,273,22,0,0,122.42,258.78,-9.58,32.722,0.88084,501.75,5.1785,76.359,1.85,1.75,1.75
2005,9,273,23,0,0,123.33,258.5,-9.45,30.319,0.82556,501.9,7.32,69.619,1.85,1.75,1.75
2005,9,273,0,0,0,121.81,255.19,-9.945,31.258,0.81381,501.95,2.46,111.22,1.85,1.75,1.75
2005,10,274,1,0,0,122.62,255.38,-10.27,33.115,0.83793,501.45,6.01,53.145,1.85,1.75,1.75
2005,10,274,2,0,0,121.75,253.98,-10.035,23.459,0.60642,501.2,5.972,61.703,1.85,1.75,1.75
2005,10,274,3,0,0,124.85,253.19,-10.07,20.543,0.52941,500.85,6.4665,72.489,1.85,1.75,1.75
2005,10,274,4,0,0,125.96,252.11,-10.465,23.961,0.59554,500.8,5.3515,85.544,1.85,1.75,1.75
2005,10,274,5,0,0,130.66,252.36,-10.425,25.369,0.63311,500.9,5.1225,90.086,1.85,1.75,1.75
2005,10,274,6,0,0,128.63,252.22,-10.14,23.983,0.6142,500.95,5.662,87.701,1.85,1.75,1.75
2005,10,274,7,54.289,27.82,125.81,251.16,-9.935,25.264,0.65925,501.3,5.4425,92.148,1.85,1.75,1.75
2005,10,274,8,343.8,154.7,127.25,254.37,-8.59,24.813,0.72989,501.85,4.8305,98.054,1.85,1.75,1.75
2005,10,274,9,649.95,314,134.25,264.95,-7.164,26.19,0.87379,502.45,4.2085,95.986,1.85,1.75,1.75
2005,10,274,10,925.5,443.05,142.42,277.52,-6.7365,36.315,1.2543,502.85,3.9335,105.31,1.85,1.75,1.75
2005,10,274,11,1136,577.5,179.05,295.44,-6.8355,77.345,2.6536,502.95,3.4645,135.73,1.85,1.75,1.75
2005,10,274,12,1206,649.6,213.6,305.73,-6.866,87.689,2.9951,502.85,4.402,125.26,1.85,1.75,1.75
2005,10,274,13,927.5,521.4,258.09,307.24,-7.36,100,3.2719,502.45,3.8565,137.14,1.85,1.75,1.75
2005,10,274,14,943.5,521.45,247.53,309.51,-6.952,96.053,3.2564,502,3.3565,136.36,1.85,1.75,1.75
2005,10,274,15,674.05,392.45,254.27,305.54,-7.73,100,3.168,501.65,3.479,132.74,1.85,1.75,1.75
2005,10,274,16,548.25,329.15,226.82,301.44,-7.945,100,3.1094,501.55,2.6825,146.37,1.85,1.75,1.75
2005,10,274,17,460.2,323.95,169.75,297.07,-8.065,95.15,2.9282,501.6,2.9675,128,1.85,1.75,1.75
2005,10,274,18,205.65,192.2,132.1,287.43,-8.21,66.766,2.0329,501.9,1.99,110.33,1.85,1.75,1.75
2005,10,274,19,0,0,127.78,273.96,-9.85,47.018,1.2386,502.05,3.9345,99.869,1.85,1.75,1.75
2005,10,274,20,0,0,129,267.03,-10.25,40.049,1.0156,502.25,6.028,118.72,1.85,1.75,1.75
2005,10,274,21,0,0,126.5,263.28,-10.415,46.73,1.1673,502.3,7.835,119.01,1.85,1.75,1.75
2005,10,274,22,0,0,126.18,261.26,-10.605,57.123,1.4034,502.45,8.075,111.85,1.85,1.75,1.75
2005,10,274,23,0,0,127.97,259.94,-10.68,55.904,1.3643,502.5,8.63,105.38,1.85,1.75,1.75
2005,10,274,0,0,0,127.83,258.76,-10.655,57.337,1.4025,502.35,8.685,110.39,1.85,1.75,1.75
2005,10,275,1,0,0,125.5,256.93,-10.38,43.627,1.0937,501.95,8.65,108.03,1.85,1.75,1.75
