date,t,rh,t2,rh2,u,wd,sin,sout,lin,lout,sr50,tiltx,tilty,p,zu,zt2,zt,zq,rho,q,teq,ts,qs
2017-09-08,273.4167708333333,0.7975770833333332,0.4447083333333333,78.91520833333333,1.4028749999999999,207.32795833333333,254.71688541666666,66.41087916666667,261.5075,310.71729166666665,,-1.3708333333333333,-2.255375,556.5862991306207,2.292575513371538,,1.5625755133715378,1.5625755133715378,0.4085305015152541,0.005598225648271339,287.2566740003354,272.1866505994136,0.006343500939219998
2017-09-09,273.71760416666666,0.8300916666666667,0.7284999999999999,82.00229166666666,1.2265416666666666,203.09245833333333,272.9705520833333,73.54119375,263.93041666666664,313.02270833333336,,-1.1819583333333334,-2.028,556.5862991306207,2.2935783787010506,,1.5635783787010507,1.5635783787010507,0.39962430602743604,0.005843723013776312,288.160625238375,272.397726771372,0.0064475666679751345
2017-09-10,273.5114375,0.9100354166666667,0.2813333333333333,91.47375,1.0923958333333335,192.6576041666667,199.6066,59.920714583333336,300.581875,313.769375,,-1.1249791666666666,-1.8659583333333334,556.5862991306207,2.2945812440305637,,1.5645812440305635,1.5645812440305635,0.406246450143167,0.0063181891519600054,289.12912960140187,272.9504247264539,0.00672771434140164
2017-09-11,272.6311666666666,0.9003354166666666,-0.3829375,89.76166666666667,1.2546458333333332,227.41752083333333,197.7181375,103.75274375,278.08750000000003,310.6304166666667,,-1.1300416666666666,-1.8029583333333334,556.5862991306207,2.2955841093600764,,1.5655841093600766,1.5655841093600766,0.4269964399966457,0.005911219857270959,287.25624033313215,272.2613170700109,0.006370464766515421
2017-09-12,272.6253541666667,0.9161541666666667,-0.47885416666666664,92.04479166666665,1.2278333333333333,205.38354166666667,251.65908333333334,79.68690208333334,289.7085416666667,311.6020833333333,,-1.2223958333333333,-1.957625,556.5862991306207,2.2965869746895895,,1.5665869746895895,1.5665869746895895,0.4271052064163332,0.005985991260443424,287.43630355773024,272.4029721929849,0.006445879910344547
2017-09-13,273.1278958333333,0.9024437500000001,0.05629166666666663,90.47770833333334,,204.81960416666666,268.5246458333333,86.19264375,293.7995833333333,311.43395833333335,,-1.31625,-2.2736041666666664,556.5862991306207,2.297589840019102,,1.5675898400191022,1.5675898400191022,0.4147989859844264,0.006105196019685052,288.22534831845036,272.3088926406795,0.00644111057367125
2017-09-14,272.77204166666667,0.9157291666666666,-0.05972916666666667,90.76354166666665,1.1246458333333333,170.045875,267.6195625,159.38862500000002,288.18104166666666,312.81687500000004,,-1.3602708333333335,-2.3541875,556.5862991306207,2.2985927053486153,,1.568592705348615,1.568592705348615,0.4238216392766956,0.0060601793798153065,287.7632789201643,272.1713470375999,0.0063440315727051125
2017-09-15,273.04122916666665,0.9338958333333333,-0.026249999999999996,94.19166666666666,0.9946041666666666,179.01208333333332,193.74285625000002,62.210429166666664,292.000625,313.46166666666664,,-1.412,-2.4453125,556.5862991306207,2.299595570678128,,1.5695955706781282,1.5695955706781282,0.41767170762455685,0.0063018637499162875,288.62425074492313,272.8323270666472,0.006662788445749387
2017-09-16,272.7191041666667,0.9140208333333333,-0.23406250000000003,91.913125,1.1906875,218.19625,181.0669375,53.096125,272.756875,311.03375,,-1.6519166666666667,-2.5537916666666667,556.5862991306207,2.300598436007641,,1.570598436007641,1.570598436007641,0.4252999274966751,0.006013166929123878,287.59584820749836,272.5628801552062,0.006517757469020673
2017-09-17,273.449375,0.9464375,0.25756249999999997,95.08562500000001,1.1270416666666667,179.86229166666666,181.5237083333333,56.6169375,302.69041666666664,315.1047916666667,,-1.805125,-2.7732083333333333,556.5862991306207,2.3016013013371537,,1.571601301337154,1.571601301337154,0.40818299779478767,0.006581771460518577,289.7164304753575,273.0537769125055,0.006780730004197716
2017-09-18,273.7152083333333,0.9665208333333334,0.6556041666666667,95.935625,0.745,152.3586875,113.1256125,44.60851666666667,315.14395833333333,315.6672916666667,,-1.8425,-2.7359375000000004,556.5862991306207,2.302604166666667,,1.5726041666666666,1.5726041666666666,0.4017055912566865,0.006864756457798976,290.67368367322996,273.1262962213101,0.006818194867929836
2017-09-19,273.3408333333333,0.9404166666666667,0.363375,94.43541666666665,1.0077916666666666,205.63458333333332,132.8903125,48.326597916666664,308.61604166666666,312.63645833333334,,-1.8717499999999998,-2.7108958333333333,556.5862991306207,2.30360703199618,,1.5736070319961797,1.5736070319961797,0.4104271217092635,0.00649015161548513,289.3818528788613,272.8874281073941,0.006690603666974582
2017-09-20,273.9116458333333,0.9448958333333333,0.989375,93.89333333333333,,158.817875,170.2701875,84.60883333333334,313.16875,317.12645833333335,,-1.9417708333333332,-2.7845208333333336,556.5862991306207,2.3046098973256925,,1.5746098973256926,1.5746098973256926,0.39697767754498603,0.006805450947072915,290.7211144485386,273.15,0.0068313415770679545
2017-09-21,271.8095208333333,0.9636458333333334,-1.1572083333333334,96.63541666666667,,184.45516666666666,181.95149166666667,150.53308958333332,311.23562499999997,308.2552083333333,,-1.9546458333333332,-2.81575,556.5862991306207,2.305612762655205,,1.5756127626552054,1.5756127626552054,0.4460643000092806,0.005951719628524264,286.5472163750281,271.6439075918343,0.006111079501732078
2017-09-22,272.8620208333333,0.83550625,0.12120833333333335,81.43791666666667,2.1887708333333333,216.19904166666666,215.00406041666668,160.17443125,267.125625,307.754375,,-1.9526041666666665,-2.786125,556.5862991306207,2.3066156279847183,,1.576615627984718,1.576615627984718,0.42248886136851,0.005582366104792173,286.67664305323194,271.4297178593885,0.005993276945986946
2017-09-23,273.48672916666663,0.8091729166666667,0.930125,78.095625,1.4133541666666665,206.81166666666664,276.4348,186.36856041666667,262.07145833333334,,,-1.9445,-2.7845833333333334,556.5862991306207,2.3076184933142314,,1.5776184933142312,1.5776184933142312,0.40596953220514936,0.005676325768864372,287.5189837163701,,
2017-09-24,272.6285208333333,0.7547812500000001,-0.0043333333333333375,72.69562499999999,1.425375,191.70479166666667,299.5859354166667,174.77345624999998,245.16895833333334,304.536875,,-1.9159791666666666,-2.7983333333333333,556.5862991306207,2.308621358643744,,1.578621358643744,1.578621358643744,0.4262392189220916,0.004998310448796574,284.9989340298542,270.4075720860289,0.005574738118216688
2017-09-25,272.33022916666664,0.8660895833333333,-0.5426458333333333,85.91645833333332,1.4138958333333334,192.83239583333332,289.9605041666667,136.15045416666666,254.80395833333333,309.3702083333333,,-1.9069166666666666,-2.8099375,556.5862991306207,2.3096242239732567,,1.579624223973257,1.579624223973257,0.4335134397099169,0.00554926291331526,286.06705983424945,271.6584905113338,0.006124983515807221
2017-09-26,272.71937499999996,0.87540625,-0.18712499999999999,86.65125,1.36825,189.13852083333333,258.81957916666664,91.24072083333334,271.43895833333335,311.68958333333336,,-1.8583541666666668,-2.8433958333333336,556.5862991306207,2.31062708930277,,1.58062708930277,1.58062708930277,0.4254511304809214,0.0057732676970038204,287.00505739667665,272.4552649270871,0.006482311777670822
